Datetime,t2m,z,tp,g_1000,t_1000,g_500,t_500,g_200,t_200
2014-11-22 07:00:00,279.10107,37063.72,0.0,0.0048343185,296.69693,0.00069104694,267.70758,3.8252212e-05,219.6078
2014-11-22 13:00:00,286.87924,37063.72,0.0,0.0051257685,296.72614,0.002648444,266.93506,4.5505352e-05,219.54666
2014-11-22 19:00:00,279.5225,37063.72,0.0,0.006885348,296.99844,0.0035864245,268.38425,7.320009e-05,219.95099
2014-11-23 01:00:00,276.7705,37063.72,0.0,0.006272446,296.7317,0.0020052092,268.68298,7.089134e-05,219.55501
2014-11-23 07:00:00,278.8132,37063.72,0.0,0.0049882857,296.6747,0.0016613379,268.54126,8.078292e-05,219.71063
2014-11-23 13:00:00,284.86044,37063.72,0.00027902704,0.0062803584,296.7053,0.0020451024,269.27487,8.276105e-05,219.90237
2014-11-23 19:00:00,281.61847,37063.72,3.222376e-07,0.008168189,297.0832,0.0028643934,269.1137,9.166263e-05,221.10007
2014-11-24 01:00:00,277.99304,37063.72,3.4435652e-05,0.007814427,297.0443,0.002848898,268.4037,8.243136e-05,220.96251
2014-11-24 07:00:00,281.243,37063.72,9.657815e-07,0.007529571,297.0165,0.0028086752,268.38425,8.1771985e-05,220.31503
2014-11-24 13:00:00,286.02237,37063.72,0.00018891413,0.010026018,296.98038,0.0041109687,268.1397,9.0673566e-05,220.85553
2014-11-24 19:00:00,281.27118,37063.72,3.4435652e-05,0.0089043975,297.25272,0.0025792075,268.69687,9.0673566e-05,220.9375
2014-11-25 01:00:00,278.75684,37063.72,1.5770085e-05,0.00816654,297.04987,0.004106353,267.12817,8.605793e-05,220.77354
2014-11-25 07:00:00,281.61295,37063.72,0.0,0.007600126,297.086,0.0043077962,267.12958,4.748348e-05,220.94446
2014-11-25 13:00:00,286.44437,37063.72,0.00012776721,0.00787575,296.77057,0.004815526,268.03967,1.9129366e-05,220.94583
2014-11-25 19:00:00,281.87448,37063.72,0.0,0.007582652,297.1346,0.004237901,268.45233,1.18762255e-05,221.17232
2014-11-26 01:00:00,278.83035,37063.72,0.0,0.00742242,296.9651,0.004000191,267.18375,1.3854355e-05,220.54291
2014-11-26 07:00:00,281.26627,37063.72,0.0,0.00622497,296.81366,0.0032887105,267.9549,2.4734996e-05,220.6221
2014-11-26 13:00:00,285.67508,37063.72,0.00034274906,0.007966416,296.89426,0.0036701672,267.81873,7.4189156e-05,220.07744
2014-11-26 19:00:00,280.60233,37063.72,9.657815e-07,0.008085436,297.31384,0.0010359073,268.98724,5.506631e-05,220.95418
2014-11-27 01:00:00,277.37442,37063.72,0.0,0.0076459534,297.19574,0.0008041328,269.09286,6.990228e-05,220.66656
2014-11-27 07:00:00,279.6511,37063.72,0.0,0.006716874,297.12073,0.0009544734,269.44022,6.429758e-05,220.22888
2014-11-27 13:00:00,286.67834,37063.72,3.9907172e-05,0.0072862566,296.765,0.0021799477,269.22208,4.0889718e-05,220.46231
2014-11-27 19:00:00,281.8457,37063.72,1.1585653e-05,0.00849063,297.0707,0.0030045137,269.4972,5.2099116e-05,220.76938
2014-11-28 01:00:00,277.84482,37063.72,3.8621947e-06,0.0077699185,296.67053,0.0038027042,268.77466,7.023197e-05,220.93056
2014-11-28 07:00:00,280.45163,37063.72,1.8022954e-05,0.008055104,296.85672,0.0026866877,269.2943,6.034132e-05,220.56096
2014-11-28 13:00:00,285.71,37063.72,0.0002822457,0.009097928,296.8345,0.0045329775,268.89417,8.7046996e-05,220.38867
2014-11-28 19:00:00,280.89325,37063.72,0.0006674761,0.009179693,297.1388,0.0046279295,269.1276,9.495951e-05,221.08755
2014-11-29 01:00:00,279.54636,37063.72,0.00027001556,0.008777794,297.15268,0.0045675957,268.61768,8.1771985e-05,220.0816
2014-11-29 07:00:00,281.33978,37063.72,0.00040518492,0.00867493,296.93176,0.0041877874,267.98547,4.8142858e-05,220.21222
2014-11-29 13:00:00,287.44583,37063.72,0.001085856,0.010744093,297.0304,0.0043312046,268.61072,8.078292e-05,220.8583
2014-11-29 19:00:00,280.61887,37063.72,0.002170424,0.009120677,297.04013,0.005363478,268.67047,8.836575e-05,220.59152
2014-11-30 01:00:00,277.39893,37063.72,0.00027934927,0.008174784,296.68723,0.004787172,268.37314,8.5398555e-05,220.9889
2014-11-30 07:00:00,280.26974,37063.72,1.8987805e-05,0.008307321,296.84702,0.0044254973,267.55197,5.9352256e-05,220.82635
2014-11-30 13:00:00,283.52396,37063.72,0.0009822259,0.00921431,296.8984,0.0047199144,268.24667,8.869544e-05,220.63599
2014-11-30 19:00:00,281.1646,37063.72,0.0002326835,0.009393005,297.29858,0.0048771785,268.89276,9.4629824e-05,221.20149
2014-12-01 01:00:00,279.06064,37063.72,0.00044058543,0.008539755,296.99707,0.0051504956,268.07718,7.517822e-05,220.52623
2014-12-01 07:00:00,281.9345,37063.72,2.5746413e-05,0.0085569,296.86923,0.004763434,268.1522,2.8691255e-05,219.96489
2014-12-01 13:00:00,285.96417,37063.72,0.00021112058,0.009297723,296.88312,0.00489729,268.76355,2.4405308e-05,220.46509
2014-12-01 19:00:00,280.45593,37063.72,7.949211e-05,0.009492902,296.98038,0.005004111,268.89835,5.1769428e-05,221.03615
2014-12-02 01:00:00,278.55655,37063.72,1.0942109e-05,0.008810105,296.77057,0.004861683,268.3356,2.2426248e-05,221.13898
2014-12-02 07:00:00,280.51413,37063.72,3.8621947e-06,0.008598441,296.8456,0.004410661,268.65518,1.0557473e-05,221.36684
2014-12-02 13:00:00,284.72446,37063.72,0.0012168409,0.010792558,296.7803,0.005277098,269.08173,2.9020943e-05,221.23485
2014-12-02 19:00:00,281.45554,37063.72,0.00028031413,0.009125952,297.00818,0.0051402748,269.25266,5.61215e-06,221.30292
2014-12-03 01:00:00,278.567,37063.72,3.2186508e-06,0.008671633,296.8484,0.005010705,268.6927,1.0557473e-05,220.69157
2014-12-03 07:00:00,281.35263,37063.72,6.533135e-05,0.008438868,297.0318,0.0043539535,268.51624,1.286529e-05,220.62488
2014-12-03 13:00:00,284.63443,37063.72,0.0033618398,0.010688375,297.14017,0.004632545,268.865,5.6055374e-05,220.80411
2014-12-03 19:00:00,280.39285,37063.72,0.00019020215,0.008818347,297.23883,0.005283362,269.21512,9.4300136e-05,221.12924
2014-12-04 01:00:00,279.41162,37063.72,0.00072347466,0.008505138,296.94287,0.005297869,268.46622,8.935481e-05,220.44286
2014-12-04 07:00:00,280.68256,37063.72,2.8642826e-05,0.008672292,297.15964,0.004777611,268.12302,7.320009e-05,219.0951
2014-12-04 13:00:00,285.91885,37063.72,0.0013922378,0.011452936,297.3639,0.004846517,268.18555,9.397045e-05,220.54428
2014-12-04 19:00:00,278.90997,37063.72,0.0012332536,0.00913881,297.06238,0.0049648774,268.19388,8.440949e-05,220.57903
2014-12-05 01:00:00,278.09106,37063.72,8.818135e-05,0.008428978,296.82617,0.004352305,267.31992,4.583504e-05,220.0413
2014-12-05 07:00:00,280.1809,37063.72,2.7999282e-05,0.0081896195,296.8762,0.003761822,266.9281,7.649697e-05,219.33548
2014-12-05 13:00:00,285.39944,37063.72,0.0010932581,0.008812413,297.111,0.0046107853,268.28143,8.1771985e-05,220.06631
2014-12-05 19:00:00,279.72766,37063.72,0.0006961189,0.008613277,297.20688,0.0044231894,268.14108,8.869544e-05,220.56512
2014-12-06 01:00:00,278.20438,37063.72,2.1562912e-05,0.008202477,297.13324,0.0039833765,267.30325,7.58376e-05,220.42897
2014-12-06 07:00:00,281.21542,37063.72,1.6734935e-05,0.008248964,296.84424,0.0039026015,267.09067,6.759446e-05,220.2136
2014-12-06 13:00:00,284.74652,37063.72,0.0012129787,0.011631301,296.72195,0.0043130713,267.9827,4.4516288e-05,219.99268
2014-12-06 19:00:00,279.49615,37063.72,0.00011071004,0.009174417,296.8998,0.0047881613,268.63016,6.396789e-05,219.67033
2014-12-07 01:00:00,277.09756,37063.72,1.2870878e-06,0.008304024,296.71918,0.0044878093,267.97574,6.8583526e-05,219.79816
2014-12-07 07:00:00,278.66006,37063.72,1.2870878e-06,0.007937733,296.9262,0.0037159943,268.0605,2.4734996e-05,219.926
2014-12-07 13:00:00,284.59094,37063.72,0.0019274419,0.012046716,297.05682,0.004431102,268.00214,3.891159e-05,220.0705
2014-12-07 19:00:00,280.41,37063.72,0.00031957775,0.009094631,297.30692,0.0047786,269.17484,8.605793e-05,220.37756
2014-12-08 01:00:00,278.40466,37063.72,9.655021e-06,0.008506456,297.04987,0.004166357,268.43842,7.155072e-05,220.14413
2014-12-08 07:00:00,280.55576,37063.72,0.0,0.008248305,297.06516,0.0024371091,269.07202,3.3636577e-05,220.28308
2014-12-08 13:00:00,286.81003,37063.72,0.00046922918,0.011422275,297.15546,0.004105034,268.77606,3.29772e-05,220.90416
2014-12-08 19:00:00,281.3165,37063.72,4.57e-05,0.009000009,297.3194,0.0045590233,268.7955,9.8256394e-05,221.50162
2014-12-09 01:00:00,278.14313,37063.72,0.00019309856,0.008474805,297.12628,0.004596279,268.07162,7.188041e-05,221.05283
2014-12-09 07:00:00,280.89877,37063.72,8.2067214e-05,0.008157639,297.29718,0.004165368,267.998,6.726477e-05,220.26501
2014-12-09 13:00:00,286.66733,37063.72,0.00081069116,0.010321754,297.21103,0.0038422677,268.3259,5.4406933e-05,220.96945
2014-12-09 19:00:00,278.61905,37063.72,0.00033953134,0.008335674,297.36526,0.0043269186,267.834,9.7926706e-05,220.9903
2014-12-10 01:00:00,277.50797,37063.72,0.00034339353,0.0078971805,297.07904,0.00443341,267.18933,8.5398555e-05,220.30113
2014-12-10 07:00:00,279.65048,37063.72,0.00039617345,0.0076172696,297.04013,0.0040667895,266.45847,7.2540715e-05,219.73563
2014-12-10 13:00:00,281.44635,37063.72,0.0007080268,0.008231161,296.90952,0.0047759623,267.22543,4.3197535e-05,219.8857
2014-12-10 19:00:00,278.6368,37063.72,0.00032569282,0.008301386,296.97623,0.004685296,267.0879,7.9793856e-05,220.30113
2014-12-11 01:00:00,277.17844,37063.72,9.657815e-07,0.0075236363,297.03876,0.004019973,268.41064,5.8033504e-05,219.7273
2014-12-11 07:00:00,279.2701,37063.72,0.0,0.0073660426,296.98038,0.003316075,268.60934,3.4295954e-05,220.69713
2014-12-11 13:00:00,284.42126,37063.72,0.0008325754,0.009576315,297.05264,0.004673757,268.46066,3.660377e-05,220.3706
2014-12-11 19:00:00,279.3485,37063.72,0.00052265264,0.008661742,296.92758,0.004439344,268.74133,5.4406933e-05,220.26779
2014-12-12 01:00:00,278.40097,37063.72,6.501004e-05,0.008483707,296.81503,0.0034410292,267.96185,6.92429e-05,219.56334
2014-12-12 07:00:00,280.12274,37063.72,9.657815e-07,0.008345565,296.85394,0.003074409,268.05078,7.352978e-05,219.33548
2014-12-12 13:00:00,284.40472,37063.72,0.0011502216,0.00998085,297.05402,0.0034166318,268.3106,7.682666e-05,218.88808
2014-12-12 19:00:00,279.2248,37063.72,0.0003108885,0.008774168,297.05124,0.004200975,267.71313,7.517822e-05,219.56612
2014-12-13 01:00:00,277.6121,37063.72,0.00037139188,0.008241711,296.69833,0.0043872525,267.05872,6.4956956e-05,219.45914
2014-12-13 07:00:00,278.99142,37063.72,0.0006079376,0.007950261,296.6761,0.0042725187,266.6377,5.9681945e-05,219.06175
2014-12-13 13:00:00,283.24893,37063.72,0.0013571586,0.011471069,297.33746,0.004188117,267.50195,7.484853e-05,219.85095
2014-12-13 19:00:00,280.00943,37063.72,2.4780631e-05,0.008369633,297.3625,0.004197678,267.44775,8.869544e-05,219.72313
2014-12-14 01:00:00,277.78174,37063.72,0.0,0.008039279,297.4778,0.00407701,267.68814,4.4845976e-05,219.93433
2014-12-14 07:00:00,279.88446,37063.72,0.0,0.007462643,297.3736,0.0037051146,268.2314,7.84751e-05,219.77315
2014-12-14 13:00:00,283.6967,37063.72,0.0005770419,0.009574667,297.05402,0.0046628774,267.92157,6.034132e-05,220.06772
2014-12-14 19:00:00,279.22235,37063.72,0.00041097775,0.00862086,297.111,0.004630567,268.1758,6.1660074e-05,220.82356
2014-12-15 01:00:00,278.19824,37063.72,3.222376e-07,0.0077082654,296.97623,0.004531329,267.92712,6.627571e-05,220.71658
2014-12-15 07:00:00,279.53043,37063.72,1.931563e-06,0.0076304576,297.0207,0.004284388,267.94238,8.276105e-05,220.03575
2014-12-15 13:00:00,284.5946,37063.72,0.0012322888,0.008992096,297.2249,0.004596279,268.1258,7.550791e-05,220.19415
2014-12-15 19:00:00,279.57822,37063.72,0.00020404067,0.00855657,297.29858,0.0046763946,268.44537,8.210167e-05,220.11774
2014-12-16 01:00:00,278.49777,37063.72,0.00036366843,0.008320838,297.02625,0.0050294977,268.39536,7.122103e-05,218.99783
2014-12-16 07:00:00,280.0676,37063.72,0.000437689,0.0081790695,296.90536,0.0047931066,268.52875,2.4405308e-05,220.1483
2014-12-16 13:00:00,283.3733,37063.72,0.000721544,0.009306954,297.2833,0.004872563,268.39813,4.7153793e-05,220.09271
2014-12-16 19:00:00,279.87897,37063.72,0.00021787919,0.008950225,297.26523,0.0049698227,268.6413,8.770637e-05,220.50955
2014-12-17 01:00:00,279.2597,37063.72,0.00016445573,0.008532172,297.0332,0.0048221196,267.96323,6.198976e-05,219.78009
2014-12-17 07:00:00,280.47003,37063.72,0.00014578924,0.008067302,296.97623,0.0044822046,267.77704,3.2317825e-05,219.88292
2014-12-17 13:00:00,282.74484,37063.72,0.0008422304,0.008646246,297.0457,0.004481545,267.89236,7.28704e-05,220.03575
2014-12-17 19:00:00,279.3614,37063.72,9.107776e-05,0.0087639475,297.2402,0.004321973,267.68396,8.9025125e-05,220.56235
2014-12-18 01:00:00,277.4412,37063.72,6.758608e-06,0.007781788,296.98456,0.0040697567,267.22128,7.781573e-05,219.77731
2014-12-18 07:00:00,279.9892,37063.72,8.68924e-06,0.007688484,296.77893,0.0039398572,267.20877,7.484853e-05,219.5814
2014-12-18 13:00:00,283.1007,37063.72,0.0010900395,0.009298053,296.91647,0.0043496676,267.64923,7.880479e-05,219.9232
2014-12-18 19:00:00,280.01614,37063.72,5.3424388e-05,0.008589209,297.13043,0.0038313875,267.6409,8.243136e-05,220.44286
2014-12-19 01:00:00,276.62656,37063.72,9.657815e-07,0.007719475,296.8192,0.003466086,267.53528,8.045323e-05,220.15524
2014-12-19 07:00:00,280.02167,37063.72,0.0,0.007576388,297.02625,0.002893407,268.16748,6.4956956e-05,220.1608
2014-12-19 13:00:00,285.17526,37063.72,6.501004e-05,0.007482095,296.84424,0.003255411,268.2703,9.0673566e-05,219.83011
2014-12-19 19:00:00,280.99554,37063.72,3.222376e-07,0.00835084,297.2041,0.0019379519,268.76633,7.188041e-05,220.22888
2014-12-20 01:00:00,277.44547,37063.72,3.222376e-07,0.007816405,297.04153,0.001872343,267.58948,5.5725686e-05,220.24556
2014-12-20 07:00:00,279.33688,37063.72,0.0,0.006245411,297.12628,0.0012861462,268.76773,5.9352256e-05,220.7416
2014-12-20 13:00:00,286.17242,37063.72,0.000106847845,0.006957881,296.979,0.0022300612,269.04007,8.078292e-05,220.40535
2014-12-20 19:00:00,281.8506,37063.72,0.0,0.0084451325,297.41113,0.0013847249,269.26932,7.385947e-05,221.0695
2014-12-21 01:00:00,278.06042,37063.72,0.0,0.007931799,297.12488,0.0013151588,268.52734,8.605793e-05,220.64711
2014-12-21 07:00:00,277.1588,37063.72,3.222376e-07,0.0061237537,297.00958,0.00087567605,269.0998,9.001419e-05,220.3456
2014-12-21 13:00:00,284.82248,37063.72,0.00026164856,0.0068352344,297.04846,0.0011150343,269.1498,8.3750114e-05,220.32198
2014-12-21 19:00:00,281.1462,37063.72,0.0,0.008263471,297.41806,0.0016982639,268.49817,9.858608e-05,220.59987
2014-12-22 01:00:00,278.02368,37063.72,0.0,0.008023784,297.1902,0.002838348,268.90668,8.440949e-05,220.09271
2014-12-22 07:00:00,281.08374,37063.72,1.931563e-06,0.007423739,297.13324,0.0037113787,268.36478,5.4077245e-05,219.926
2014-12-22 13:00:00,285.24753,37063.72,0.000903056,0.008297759,296.8331,0.005017958,268.9136,8.5398555e-05,220.37756
2014-12-22 19:00:00,280.19745,37063.72,0.0006652232,0.008942972,297.22772,0.0051040086,269.12204,9.957515e-05,221.51273
2014-12-23 01:00:00,279.41162,37063.72,0.00073666964,0.00873889,296.94983,0.0050779628,268.09247,8.572824e-05,220.31503
2014-12-23 07:00:00,281.66745,37063.72,5.4711476e-05,0.008603057,297.05264,0.004492095,268.0341,3.165845e-05,221.09174
2014-12-23 13:00:00,286.10016,37063.72,0.0008811718,0.010005907,296.872,0.0046559535,268.9025,2.8031878e-05,221.33072
2014-12-23 19:00:00,281.58356,37063.72,0.00019824784,0.00855591,297.23465,0.005217423,268.80942,8.605793e-05,221.73505
2014-12-24 01:00:00,280.07925,37063.72,0.00048210192,0.008162584,296.80115,0.004949052,268.1161,3.891159e-05,221.60582
2014-12-24 07:00:00,281.586,37063.72,0.0001641335,0.008660753,296.77475,0.0038594115,268.04105,3.9570965e-05,220.98058
2014-12-24 13:00:00,285.85208,37063.72,0.0003861962,0.010153281,296.7692,0.005117196,268.64685,3.891159e-05,221.43492
2014-12-24 19:00:00,281.13275,37063.72,0.00023654569,0.009082433,297.07208,0.005036421,268.8914,1.7480925e-05,220.96251
2014-12-25 01:00:00,280.51166,37063.72,9.300932e-05,0.008656797,296.89008,0.0048386045,268.1161,1.8140301e-05,220.1219
2014-12-25 07:00:00,281.87448,37063.72,4.827976e-06,0.008527886,297.00122,0.0041505317,268.0077,1.7151237e-05,220.59987
2014-12-25 13:00:00,285.9017,37063.72,0.0001869835,0.008628443,296.90396,0.004561661,268.9192,3.1988136e-05,220.69852
2014-12-25 19:00:00,279.84158,37063.72,0.00017056987,0.008907035,296.93872,0.005064445,268.5621,1.9459054e-05,220.4373
2014-12-26 01:00:00,279.29218,37063.72,0.00026840623,0.0085803075,296.75946,0.0048428904,268.07718,1.3524666e-05,220.91527
2014-12-26 07:00:00,279.74298,37063.72,3.2186508e-06,0.00884769,296.65527,0.0040051364,268.66492,1.0887161e-05,221.14175
2014-12-26 13:00:00,284.9358,37063.72,0.0017481828,0.011240283,296.83032,0.0044996785,268.5607,2.9020943e-05,220.94583
2014-12-26 19:00:00,280.06638,37063.72,0.0035600872,0.009138151,296.765,0.00537238,268.80664,7.2540715e-05,220.28445
2014-12-27 01:00:00,276.76254,37063.72,0.0021977797,0.008475794,296.71777,0.005004441,267.95212,3.3636577e-05,220.13718
2014-12-27 07:00:00,279.88446,37063.72,0.0,0.008006309,296.97623,0.004112947,269.28876,2.6383437e-05,220.99307
2014-12-27 13:00:00,285.08707,37063.72,0.00011071004,0.009472791,297.16656,0.0043470296,269.3638,4.748348e-05,220.66518
2014-12-27 19:00:00,281.93146,37063.72,0.00020371843,0.009711819,297.4014,0.004690242,269.3374,9.52892e-05,220.7555
2014-12-28 01:00:00,279.60272,37063.72,1.0942109e-05,0.008673611,297.1485,0.0043236217,268.63712,7.946417e-05,219.90654
2014-12-28 07:00:00,279.6358,37063.72,6.758422e-05,0.008606354,297.05402,0.004393187,268.83304,5.3747557e-05,220.23306
2014-12-28 13:00:00,285.31552,37063.72,0.0011901287,0.010586499,297.15823,0.004881135,268.49817,6.1330386e-05,220.77911
2014-12-28 19:00:00,280.41736,37063.72,0.0006275689,0.0089772595,297.22354,0.005093458,268.37173,9.397045e-05,221.01532
2014-12-29 01:00:00,279.4551,37063.72,0.00017250143,0.008903738,296.8998,0.0051040086,268.0313,7.682666e-05,219.41467
2014-12-29 07:00:00,279.62784,37063.72,7.723924e-05,0.008472827,296.92065,0.004587377,268.07022,3.0339696e-05,221.38351
2014-12-29 13:00:00,283.8247,37063.72,0.0026444802,0.011044115,297.31802,0.0046028728,268.47733,4.8142858e-05,221.59749
2014-12-29 19:00:00,279.78094,37063.72,0.00050366484,0.008913629,297.18463,0.0049493816,268.6135,9.7926706e-05,221.6336
2014-12-30 01:00:00,278.99142,37063.72,0.00033856556,0.0088526355,296.98178,0.0049365237,267.7048,7.649697e-05,220.57347
2014-12-30 07:00:00,280.5913,37063.72,0.00021176413,0.008756365,296.84424,0.004773325,267.68536,5.671475e-05,220.23166
2014-12-30 13:00:00,284.32083,37063.72,0.0012258515,0.011726253,297.06793,0.004791458,268.55792,4.616473e-05,220.29697
2014-12-30 19:00:00,281.23074,37063.72,0.00018022489,0.009081773,297.16934,0.0050443336,268.626,0.000101882964,221.00975
2014-12-31 01:00:00,279.0245,37063.72,0.0008554254,0.009132545,296.7289,0.004970812,267.75623,2.4734996e-05,220.64433
2014-12-31 07:00:00,279.81036,37063.72,0.00075147394,0.00828622,296.56216,0.004657602,267.24905,1.9129366e-05,220.67767
2014-12-31 13:00:00,285.397,37063.72,0.00095358305,0.008524589,296.57605,0.0047499165,267.9563,2.6053749e-05,220.66238
2014-12-31 19:00:00,280.87555,37063.72,0.00012295274,0.008888656,296.8296,0.0047188383,267.56848,1.3697892e-05,221.37355
2015-01-01 01:00:00,279.12253,37063.72,3.198767e-05,0.008348689,296.94125,0.0043901484,266.75714,1.5687197e-05,221.33115
2015-01-01 07:00:00,281.63666,37063.72,6.197486e-06,0.008229618,297.08826,0.004209054,267.22784,1.8340535e-05,221.3156
2015-01-01 13:00:00,286.66055,37063.72,0.00072852056,0.014001094,297.36105,0.004642553,267.66037,2.596993e-05,221.22655
2015-01-01 19:00:00,280.42526,37063.72,0.0001577395,0.009152006,297.31302,0.0042525036,268.1664,1.8008985e-05,221.4103
2015-01-02 01:00:00,279.2176,37063.72,0.00016313745,0.007753996,297.13348,0.004387495,267.25046,1.6682781e-05,221.36931
2015-01-02 07:00:00,280.56473,37063.72,5.797483e-06,0.007846533,297.0515,0.0044714087,267.34515,1.4692545e-05,221.70148
2015-01-02 13:00:00,286.45352,37063.72,0.000555587,0.012548689,297.12643,0.0044594686,267.9996,1.8673018e-05,221.88948
2015-01-02 19:00:00,281.24704,37063.72,0.002717958,0.009015024,297.15894,0.004623316,268.16925,1.5355647e-05,221.07248
2015-01-03 01:00:00,279.282,37063.72,3.238721e-05,0.007898275,296.94974,0.0041666,267.41867,1.5024096e-05,220.68234
2015-01-03 07:00:00,280.64352,37063.72,5.797483e-06,0.008040232,296.87198,0.0036083907,267.00452,2.4974346e-05,219.70844
2015-01-03 13:00:00,286.5211,37063.72,0.0011777482,0.010514527,296.90875,0.004127462,267.79465,3.326591e-05,219.4653
2015-01-03 19:00:00,280.9187,37063.72,0.0010795859,0.0092064,296.98508,0.004589485,267.7579,2.8623268e-05,218.97765
2015-01-04 01:00:00,278.02432,37063.72,0.00036805868,0.007862122,296.68823,0.004347031,267.08508,2.961792e-05,218.26807
2015-01-04 07:00:00,279.7348,37063.72,3.398396e-06,0.008137412,296.71933,0.0026392369,267.0158,2.8290786e-05,218.4589
2015-01-04 13:00:00,284.27838,37063.72,0.0010142112,0.009028954,296.78717,0.004528789,267.85403,2.961792e-05,218.86316
2015-01-04 19:00:00,281.41528,37063.72,0.0003928491,0.0089666,297.09674,0.004436915,267.519,4.0231273e-05,218.25958
2015-01-05 01:00:00,278.8236,37063.72,0.0008860603,0.008064443,296.78293,0.0041394024,267.0441,3.3598393e-05,218.32178
2015-01-05 07:00:00,279.93243,37063.72,0.00010875799,0.008166932,296.68964,0.003352669,266.79388,2.1989457e-05,219.55011
2015-01-05 13:00:00,285.86002,37063.72,0.00080529135,0.010191807,296.80273,0.004391475,268.03918,2.298411e-05,219.84271
2015-01-05 19:00:00,280.2026,37063.72,0.00039964681,0.009088324,296.96103,0.004482686,267.83142,1.933612e-05,220.15935
2015-01-06 01:00:00,278.7573,37063.72,0.000116755255,0.008468424,296.684,0.0044677607,267.18542,1.9999221e-05,219.5374
2015-01-06 07:00:00,279.85925,37063.72,6.917352e-05,0.008183183,296.6218,0.0036733989,267.09357,2.1657906e-05,219.20805
2015-01-06 13:00:00,284.69678,37063.72,0.002001233,0.008507229,296.95398,0.0044332664,268.25546,2.7959235e-05,219.59111
2015-01-06 19:00:00,280.45905,37063.72,0.00023930799,0.00832912,297.12643,0.004475057,268.1961,1.9004568e-05,219.71268
2015-01-07 01:00:00,279.2276,37063.72,9.916164e-05,0.0082176775,296.88754,0.0038037472,267.51053,1.8008985e-05,219.55719
2015-01-07 07:00:00,279.97247,37063.72,9.993091e-07,0.007976881,296.83948,0.0024860026,267.62927,1.601968e-05,219.44977
2015-01-07 13:00:00,286.26654,37063.72,0.0001221532,0.006953001,297.05576,0.0040534986,268.51837,1.933612e-05,219.42432
2015-01-07 19:00:00,281.81552,37063.72,0.00013254909,0.008024311,297.354,0.00418053,268.38834,1.2039207e-05,220.34592
2015-01-08 01:00:00,278.35455,37063.72,5.8177393e-05,0.007552006,297.05716,0.0027337642,268.37845,2.2321008e-05,218.68222
2015-01-08 07:00:00,279.6904,37063.72,3.9953738e-07,0.0075490205,296.87057,0.0022272961,267.75366,2.8954819e-05,218.32602
2015-01-08 13:00:00,285.44037,37063.72,0.0002575009,0.006630281,297.06848,0.0033059032,268.54382,2.961792e-05,218.06311
2015-01-08 19:00:00,282.20828,37063.72,0.00042763585,0.007976881,297.2607,0.004461459,267.8738,1.8673018e-05,218.50694
2015-01-09 01:00:00,279.41898,37063.72,8.596573e-06,0.007088324,297.1349,0.0032860027,268.02505,1.6682781e-05,218.77127
2015-01-09 07:00:00,280.1107,37063.72,9.993091e-07,0.007535422,296.97375,0.0032657706,267.8102,1.8673018e-05,218.74442
2015-01-09 13:00:00,284.57608,37063.72,0.0004306347,0.0071533322,297.17023,0.004336417,268.24838,1.8673018e-05,219.0144
2015-01-09 19:00:00,282.33524,37063.72,0.00016733585,0.008164941,297.35117,0.0039629512,268.09714,1.601968e-05,218.9197
2015-01-10 01:00:00,279.38898,37063.72,3.9953738e-07,0.007812702,297.23526,0.0037865,267.76498,1.5024096e-05,220.05899
2015-01-10 07:00:00,282.05695,37063.72,3.9953738e-07,0.007975887,297.1448,0.0036534984,266.6582,1.8008985e-05,219.71408
2015-01-10 13:00:00,285.254,37063.72,0.0006161635,0.0077901483,297.0289,0.003945704,267.98972,2.1326356e-05,220.2187
2015-01-10 19:00:00,281.91998,37063.72,0.00029748585,0.009159302,297.11652,0.004109883,268.32474,2.6633032e-05,220.32048
2015-01-11 01:00:00,279.05563,37063.72,9.993091e-07,0.008071077,297.01758,0.0031818566,267.9883,2.5305897e-05,220.29645
2015-01-11 07:00:00,279.83487,37063.72,0.0,0.00763194,296.7278,0.00304587,268.0208,1.7677434e-05,219.46672
2015-01-11 13:00:00,285.244,37063.72,7.717032e-05,0.009165273,296.6854,0.004160961,267.78616,1.9999221e-05,219.67592
2015-01-11 19:00:00,280.2514,37063.72,0.00018592877,0.00897456,296.8536,0.004227628,268.0929,2.1657906e-05,219.75084
2015-01-12 01:00:00,278.6072,37063.72,0.00018792786,0.008199767,296.7702,0.004052172,267.38757,1.8673018e-05,219.60242
2015-01-12 07:00:00,280.1182,37063.72,3.7983991e-06,0.007838242,296.8296,0.003446865,267.55295,1.7345883e-05,219.87381
2015-01-12 13:00:00,286.4504,37063.72,0.00072952034,0.011503249,296.8282,0.004007064,267.55435,2.2652559e-05,219.78194
2015-01-12 19:00:00,280.63727,37063.72,6.677443e-05,0.008994129,297.05432,0.0029132003,267.80032,2.298411e-05,219.7466
2015-01-13 01:00:00,278.5503,37063.72,3.9953738e-07,0.008135754,296.95114,0.0020707455,267.35648,2.5637448e-05,219.00308
2015-01-13 07:00:00,279.813,37063.72,0.0,0.007622321,297.0939,0.0017792033,267.60526,3.989972e-05,218.44899
2015-01-13 13:00:00,284.8281,37063.72,0.0003004847,0.010316849,296.88614,0.0034369146,267.35223,3.6914833e-05,218.16489
