Datetime,t2m,z,tp,g_1000,t_1000,g_500,t_500,g_200,t_200,Temp
2015-02-19,281.2496975,37063.72,0.00012620142835,0.00860383,297.0674025,0.0018797837000000001,268.71024750000004,7.008225549999999e-05,219.69711999999998,16.674166666666668
2015-02-20,279.44072,37063.72,6.3825281525e-05,0.007751757175,297.22394499999996,0.0010028351325,269.3371525,8.6168525e-05,220.47844,15.864999999999998
2015-02-21,280.150545,37063.72,0.000135048059345,0.0082991035,297.2932075,0.001567014375,269.2035725,7.903738975e-05,220.0190475,15.967916666666666
2015-02-22,280.422915,37063.72,0.00015973870825,0.00847397925,297.1592925,0.0032554054,268.6159,3.989995475e-05,220.2250725,16.902083333333334
2015-02-23,280.95576,37063.72,0.0007894471025,0.00926518975,296.863155,0.0044718234999999995,267.9519075,4.9683964e-05,219.5875775,17.089583333333334
2015-02-24,279.7828175,37063.72,0.00051190366825,0.009008722,297.10663,0.004587992675,267.5815725,6.9004251e-05,219.653305,16.25125
2015-02-25,280.69293,37063.72,0.0003738566365,0.00873334925,297.2197175,0.004555986025,268.07948999999996,5.9053767000000003e-05,218.97764999999998,15.87375
2015-02-26,280.343015,37063.72,0.000280442411,0.0089530835,297.330675,0.0041862513,267.9830175,7.298449025e-05,218.992135,16.5075
2015-02-27,280.35240250000004,37063.72,0.0004113920625,0.008913365749999999,297.2175975,0.003784676025,267.94767,5.7478668e-05,219.6395225,16.497083333333332
2015-02-28,280.332865,37063.72,0.000370607827075,0.0089948745,297.171655,0.0038667655249999995,268.02258,7.74620565e-05,220.223655,17.05
2015-03-01,280.55816,37063.72,0.00061116554075,0.0094228185,297.0066225,0.00465631765,268.24451750000003,7.033115400000001e-05,219.510535,17.83416666666667
2015-03-02,281.0085975,37063.72,0.00044982752200000006,0.008953581,297.065985,0.004858473575,268.3211875,6.792624525e-05,219.77946,17.054583333333333
2015-03-03,280.3045525,37063.72,0.000468870158,0.00923202225,297.060695,0.004721574725,268.337085,7.522315875e-05,219.604185,15.345833333333333
2015-03-04,280.52297,37063.72,0.000290988245,0.0092673455,297.172365,0.005004493400000001,268.4858625,8.036429e-05,219.656485,16.349999999999998
2015-03-05,281.04988249999997,37063.72,0.00024470605275,0.00899570425,297.1631675,0.004733432025,268.6155475,8.227140874999999e-05,220.0999775,16.075
2015-03-06,281.34695,37063.72,0.0003693082805,0.009444875,297.1970975,0.004543796875,268.293275,7.455982225e-05,219.104865,16.65833333333333
